Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Team_name,Seed,Col_10,multi_event_points,Col_12,Col_13,Col_14,Col_15,Col_16,Event_sex,Event_name,Seed_numeric,is_lower_better,Rank,score
1,10,Alex,BERNSTEIN,JR,252.0,DePaul,DEP,66.51m,218-2,67.73m,222-2,Finals,field,12,m,Men,Hammer,66.51,False,20.0,0.0
1,8,Noa,ISAIA,SO,62.0,Arkansas State,ARST,66.22m,217-3,66.22m,217-3,Finals,field,12,m,Men,Hammer,66.22,False,21.0,0.0
1,11,Cole,HOOPER,SR,1227.0,Wisconsin,WISC,66.12m,216-11,66.12m,216-11,Finals,field,12,m,Men,Hammer,66.12,False,22.0,0.0
1,4,Mason,HICKEL,JR,777.0,Ole Miss,MISS,66.05m,216-8,66.05m,216-8,Finals,field,12,m,Men,Hammer,66.05,False,23.0,0.0
1,9,Orry,WILLEMS,SR,215.0,Cincinnati,CINC,65.58m,215-2,65.58m,215-2,Finals,field,12,m,Men,Hammer,65.58,False,24.0,0.0
1,10,Riyon,RANKIN,SO,363.0,Georgia,UGA,2.29m,7-6,2.29m,7-6,Final,field,46,m,Men,High Jump,2.29,False,1.0,10.0
1,19,Arvesta,TROUPE,JR,785.0,Ole Miss,MISS,2.26m,7-5,2.26m,7-5,Final,field,46,m,Men,High Jump,2.26,False,2.0,8.0
1,3,Tito,ALOFE,SO,380.0,Harvard,HARV,2.25m,7-4&frac12;,2.25m,7-4&frac12;,Final,field,46,m,Men,High Jump,2.25,False,3.0,4.0
1,4,Tyus,WILSON,SR,686.0,Nebraska,NEB,2.25m,7-4&frac12;,2.29m,7-6,Final,field,46,m,Men,High Jump,2.25,False,3.0,4.0
1,6,Kampton,KAM,JR,811.0,Penn,PENN,2.25m,7-4&frac12;,2.25m,7-4&frac12;,Final,field,46,m,Men,High Jump,2.25,False,3.0,4.0
1,9,Kason,O'RILEY,SR,1053.0,Texas State,TXST,2.25m,7-4&frac12;,2.25m,7-4&frac12;,Final,field,46,m,Men,High Jump,2.25,False,3.0,4.0
1,16,Aiden,HAYES,JR,1052.0,Texas State,TXST,2.25m,7-4&frac12;,2.25m,7-4&frac12;,Final,field,46,m,Men,High Jump,2.25,False,3.0,4.0
1,11,Elias,GERALD,JR,1127.0,USC,USC,2.23m,7-3&frac34;,2.23m,7-3&frac34;,Final,field,46,m,Men,High Jump,2.23,False,8.0,1.0
1,8,Antrea,MITA,SO,393.0,Houston,UH,2.21m,7-3,2.21m,7-3,Final,field,46,m,Men,High Jump,2.21,False,9.0,0.0
1,15,Kyren,WASHINGTON,SO,770.0,Oklahoma,OU,2.20m,7-2&frac12;,2.20m,7-2&frac12;,Final,field,46,m,Men,High Jump,2.2,False,10.0,0.0
1,22,Kamyren,GARRETT,SR,435.0,Illinois,ILL,2.20m,7-2&frac12;,2.20m,7-2&frac12;,Final,field,46,m,Men,High Jump,2.2,False,10.0,0.0
1,13,Kennedy,SAUDER,JR,586.0,Miami (Fla.),MIAF,2.18m,7-1&frac34;,2.18m,7-1&frac34;,Final,field,46,m,Men,High Jump,2.18,False,12.0,0.0
1,21,Roman,SMITH,SR,922.0,Southern,SOUT,2.18m,7-1&frac34;,2.18m,7-1&frac34;,Final,field,46,m,Men,High Jump,2.18,False,12.0,0.0
1,20,Donald,HATFIELD JACKSON,SR,885.0,SE Missouri,SEMO,2.18m,7-1&frac34;,2.19m,7-2&frac14;,Final,field,46,m,Men,High Jump,2.18,False,12.0,0.0
1,24,Kuda,CHADENGA,SR,559.0,LSU,LSU,2.18m,7-1&frac34;,2.22m,7-3&frac14;,Final,field,46,m,Men,High Jump,2.18,False,12.0,0.0
1,12,Bode,GILKERSON,SO,854.0,Purdue,PURD,2.18m,7-1&frac34;,2.18m,7-1&frac34;,Final,field,46,m,Men,High Jump,2.18,False,12.0,0.0
1,5,Eddie,KURJAK,SR,360.0,Georgia,UGA,2.18m,7-1&frac34;,2.18m,7-1&frac34;,Final,field,46,m,Men,High Jump,2.18,False,12.0,0.0
1,17,Desire,TONYE NYEMECK,FR,685.0,Nebraska,NEB,2.17m,7-1&frac12;,2.17m,7-1&frac12;,Final,field,46,m,Men,High Jump,2.17,False,18.0,0.0
1,18,Scottie,VINES,FR,94.0,Arkansas,ARK,2.17m,7-1&frac12;,2.17m,7-1&frac12;,Final,field,46,m,Men,High Jump,2.17,False,18.0,0.0
1,23,Miles,GRANT,SR,869.0,Sacramento St.,SAC,2.17m,7-1&frac12;,2.17m,7-1&frac12;,Final,field,46,m,Men,High Jump,2.17,False,18.0,0.0
1,1,Osawese,AGBONKONKON,SO,1006.0,Texas,TEX,2.17m,7-1&frac12;,2.17m,7-1&frac12;,Final,field,46,m,Men,High Jump,2.17,False,18.0,0.0
1,2,Nathanil,FIGGERS,SO,900.0,South Carolina,SCAR,2.16m,7-1,2.16m,7-1,Final,field,46,m,Men,High Jump,2.16,False,22.0,0.0
1,14,Channing,FERGUSON,SR,899.0,South Carolina,SCAR,2.15m,7-&frac12;,2.17m,7-1&frac12;,Final,field,46,m,Men,High Jump,2.15,False,23.0,0.0
1,7,Enaji,MUHAMMAD,FR,240.0,Connecticut,CONN,2.15m,7-&frac12;,2.15m,7-&frac12;,Final,field,46,m,Men,High Jump,2.15,False,23.0,0.0
2,1,Devoux,DEYSEL,SR,585.0,Miami (Fla.),MIAF,82.35m,270-2,82.35m,270-2,Finals,field,14,m,Men,Javelin,82.35,False,1.0,10.0
2,5,Keyshawn,STRACHAN,JR,684.0,Nebraska,NEB,81.01m,265-9,84.27m,276-5,Finals,field,14,m,Men,Javelin,81.01,False,2.0,8.0
2,4,Moustafa,ALSHERIF,SR,352.0,Georgia,UGA,80.52m,264-2,80.52m,264-2,Finals,field,14,m,Men,Javelin,80.52,False,3.0,6.0
2,6,Remi,ROUGETET,SR,624.0,Miss State,MSST,80.49m,264-1,80.49m,264-1,Finals,field,14,m,Men,Javelin,80.49,False,4.0,5.0
2,11,Arthur,PETERSEN,SR,681.0,Nebraska,NEB,78.91m,258-10,79.90m,262-2,Finals,field,14,m,Men,Javelin,78.91,False,5.0,4.0
2,3,Mike,STEIN,JR,470.0,Iowa,IOWA,78.58m,257-10,81.19m,266-4,Finals,field,14,m,Men,Javelin,78.58,False,6.0,3.0
2,8,Dash,SIRMON,JR,682.0,Nebraska,NEB,78.26m,256-9,80.86m,265-3,Finals,field,14,m,Men,Javelin,78.26,False,7.0,2.0
2,2,Leikel,CABRERA GAY,SO,311.0,Florida,UF,77.84m,255-4,77.84m,255-4,Finals,field,14,m,Men,Javelin,77.84,False,8.0,1.0
1,12,Kevin,BURR,SO,986.0,Tennessee,TENN,75.19m,246-8,75.19m,246-8,Finals,field,14,m,Men,Javelin,75.19,False,9.0,0.0
1,7,Preston,KUZNOF,FR,967.0,TCU,TCU,75.10m,246-5,75.10m,246-5,Finals,field,14,m,Men,Javelin,75.1,False,10.0,0.0
2,9,Tuomas,NARHI,FR,622.0,Miss State,MSST,74.89m,245-8,74.89m,245-8,Finals,field,14,m,Men,Javelin,74.89,False,11.0,0.0
1,10,James,KOTOWSKI,SR,1108.0,UMass Lowell,LOWE,74.09m,243-1,75.07m,246-3,Finals,field,14,m,Men,Javelin,74.09,False,12.0,0.0
1,2,Gabriel,KOLETSI,JR,572.0,Memphis,MEMP,73.09m,239-9,73.09m,239-9,Finals,field,14,m,Men,Javelin,73.09,False,13.0,0.0
2,7,Riley,MARX,SO,525.0,Kansas State,KSST,72.58m,238-1,72.58m,238-1,Finals,field,14,m,Men,Javelin,72.58,False,14.0,0.0
1,5,Callan,SALDUTTO,SR,630.0,Missouri,MIZZ,72.52m,237-11,73.67m,241-8,Finals,field,14,m,Men,Javelin,72.52,False,15.0,0.0
2,10,Jesse,AVINA,SR,50.0,Arizona,ARIZ,72.48m,237-9,72.48m,237-9,Finals,field,14,m,Men,Javelin,72.48,False,16.0,0.0
1,4,Jack,GREAVES,FR,859.0,Rice,RICE,72.17m,236-9,72.17m,236-9,Finals,field,14,m,Men,Javelin,72.17,False,17.0,0.0
1,1,Colin,WINKLER,SR,206.0,Central Connecticut,CCSU,71.98m,236-2,71.98m,236-2,Finals,field,14,m,Men,Javelin,71.98,False,18.0,0.0
1,8,Liam,MIKSIC,SR,1083.0,UC Irvine,UCI,71.06m,233-2,71.06m,233-2,Finals,field,14,m,Men,Javelin,71.06,False,19.0,0.0
1,3,Ryan,RIECKMANN,SR,214.0,Cincinnati,CINC,71.02m,233-0,71.51m,234-7,Finals,field,14,m,Men,Javelin,71.02,False,20.0,0.0
1,11,Sam,ROLLER,JR,673.0,North Dakota State,NDSU,70.43m,231-1,70.43m,231-1,Finals,field,14,m,Men,Javelin,70.43,False,21.0,0.0
2,12,Roddy,SCHENK,FR,994.0,Tennessee,TENN,69.89m,229-3,69.89m,229-3,Finals,field,14,m,Men,Javelin,69.89,False,22.0,0.0
1,9,Steven,COPONI,SR,864.0,Rutgers,RUTG,69.87m,229-2,70.47m,231-2,Finals,field,14,m,Men,Javelin,69.87,False,23.0,0.0
1,6,Trevor,HOOK,SR,706.0,Northern Arizona,NAU,68.98m,226-4,68.98m,226-4,Finals,field,14,m,Men,Javelin,68.98,False,24.0,0.0
2,12,Lokesh,SATHYANATHAN,SR,942.0,Tarleton State,TARL,8.14m,26-8&frac12;,8.14m,26-8&frac12;,Finals,field,15,m,Men,Long Jump,8.14,False,1.0,10.0
2,4,Charles,GODFRED,SO,612.0,Minnesota,MINN,8.13m,26-8&frac14;,8.14m,26-8&frac12;,Finals,field,15,m,Men,Long Jump,8.13,False,2.0,8.0
2,3,Greg,FOSTER,JR,842.0,Princeton,PRIN,8.10m,26-7,8.11m,26-7&frac14;,Finals,field,15,m,Men,Long Jump,8.1,False,3.0,6.0
1,7,Reinaldo,RODRIGUES,SR,58.0,Arizona,ARIZ,8.05m,26-5,8.05m,26-5,Finals,field,15,m,Men,Long Jump,8.05,False,4.0,5.0
2,9,Chrstyn John (Jc),STEVENSON,JR,1135.0,USC,USC,8.02m,26-3&frac34;,8.22m,26-11&frac34;,Finals,field,15,m,Men,Long Jump,8.02,False,5.0,4.0
2,11,Chris,PREDDIE,JR,1054.0,Texas State,TXST,8.01m,26-3&frac12;,8.01m,26-3&frac12;,Finals,field,15,m,Men,Long Jump,8.01,False,6.0,3.0
2,5,Curtis,WILLIAMS,JR,299.0,Florida State,FSU,7.96m,26-1&frac12;,7.96m,26-1&frac12;,Finals,field,15,m,Men,Long Jump,7.96,False,7.0,2.0
2,1,Jayden,KEYS,FR,358.0,Georgia,UGA,7.95m,26-1,7.95m,26-1,Finals,field,15,m,Men,Long Jump,7.95,False,8.0,1.0
2,7,Blair,ANDERSON,SR,752.0,Oklahoma State,OKST,7.93m,26-&frac14;,7.93m,26-&frac14;,Finals,field,15,m,Men,Long Jump,7.93,False,9.0,0.0
1,9,Channing,FERGUSON,SR,899.0,South Carolina,SCAR,7.92m,26-0,7.92m,26-0,Finals,field,15,m,Men,Long Jump,7.92,False,10.0,0.0
1,11,Tye,HUNT,SR,1236.0,Youngstown St.,YSU,7.92m,26-0,7.92m,26-0,Finals,field,15,m,Men,Long Jump,7.92,False,10.0,0.0
1,8,Malcolm,CLEMONS,SR,312.0,Florida,UF,7.91m,25-11&frac12;,8.07m,26-5&frac34;,Finals,field,15,m,Men,Long Jump,7.91,False,12.0,0.0
2,6,Tyson,ADAMS,FR,670.0,NC State,NCSU,7.90m,25-11,8.05m,26-5,Finals,field,15,m,Men,Long Jump,7.9,False,13.0,0.0
1,10,Uroy,RYAN,FR,89.0,Arkansas,ARK,7.84m,25-8&frac34;,7.84m,25-8&frac34;,Finals,field,15,m,Men,Long Jump,7.84,False,14.0,0.0
2,10,Josh,PARRISH,SO,1221.0,Wichita State,WICH,7.84m,25-8&frac34;,7.98m,26-2&frac14;,Finals,field,15,m,Men,Long Jump,7.84,False,14.0,0.0
2,2,Louis,GORDON,SR,1081.0,Albany,ALBY,7.83m,25-8&frac14;,7.83m,25-8&frac14;,Finals,field,15,m,Men,Long Jump,7.83,False,16.0,0.0
1,6,Henry,KINER,SR,84.0,Arkansas,ARK,7.77m,25-6,7.97m,26-1&frac34;,Finals,field,15,m,Men,Long Jump,7.77,False,17.0,0.0
2,8,De'Aundre,WARD,SR,888.0,Southern Miss.,USM,7.77m,25-6,7.77m,25-6,Finals,field,15,m,Men,Long Jump,7.77,False,17.0,0.0
1,4,Anthony,RILEY,SR,768.0,Oklahoma,OU,7.77m,25-6,7.81m,25-7&frac12;,Finals,field,15,m,Men,Long Jump,7.77,False,17.0,0.0
1,5,Micah,LARRY,SO,361.0,Georgia,UGA,7.76m,25-5&frac12;,7.80m,25-7&frac14;,Finals,field,15,m,Men,Long Jump,7.76,False,20.0,0.0
1,1,Safin,WILLS,SR,809.0,Oregon,UO,7.73m,25-4&frac12;,7.73m,25-4&frac12;,Finals,field,15,m,Men,Long Jump,7.73,False,21.0,0.0
1,3,Juriad,HUGHES,FR,83.0,Arkansas,ARK,7.72m,25-4,7.72m,25-4,Finals,field,15,m,Men,Long Jump,7.72,False,22.0,0.0
1,12,DJ,FILLMORE,SO,742.0,Ohio State,OHST,7.68m,25-2&frac12;,7.68m,25-2&frac12;,Finals,field,15,m,Men,Long Jump,7.68,False,23.0,0.0
1,2,Roy,MORRIS,FR,722.0,Northwestern St.,NWST,7.60m,24-11&frac14;,7.60m,24-11&frac14;,Finals,field,15,m,Men,Long Jump,7.6,False,24.0,0.0
1,12,Aleksandr,SOLOVEV,JR,1047.0,Texas A&M,TAMU,5.72m,18-9&frac14;,5.72m,18-9&frac14;,Final,field,13,m,Men,Pole Vault,5.72,False,1.0,10.0
1,16,Logan,HAMMER,JR,1139.0,Utah State,UTST,5.70m,18-8&frac14;,5.70m,18-8&frac12;,Final,field,13,m,Men,Pole Vault,5.7,False,2.0,8.0
1,9,Arnie,GRUNERT,JR,1187.0,Western Illinois,WIU,5.65m,18-6&frac12;,5.65m,18-6&frac12;,Final,field,13,m,Men,Pole Vault,5.65,False,3.0,6.0
1,24,Benjamin,CONACHER,SR,1165.0,Virginia Tech,VT,5.61m,18-4&frac34;,5.61m,18-5,Final,field,13,m,Men,Pole Vault,5.61,False,4.0,4.5
1,10,Ashton,BARKDULL,JR,479.0,Kansas,KU,5.61m,18-4&frac34;,5.61m,18-5,Final,field,13,m,Men,Pole Vault,5.61,False,4.0,4.5
1,20,Simen,GUTTORMSEN,SR,267.0,Duke,DUKE,5.60m,18-4&frac12;,5.65m,18-6&frac12;,Final,field,13,m,Men,Pole Vault,5.6,False,6.0,3.0
1,4,Bradley,JELMERT,SR,63.0,Arkansas State,ARST,5.55m,18-2&frac12;,5.56m,18-3,Final,field,13,m,Men,Pole Vault,5.55,False,7.0,1.0
1,22,Scott,TONEY,SR,1211.0,Washington,WASH,5.55m,18-2&frac12;,5.55m,18-2&frac12;,Final,field,13,m,Men,Pole Vault,5.55,False,7.0,1.0
1,18,Cade,GRAY,JR,988.0,Tennessee,TENN,5.55m,18-2&frac12;,5.55m,18-2&frac12;,Final,field,13,m,Men,Pole Vault,5.55,False,7.0,1.0
1,23,Hunter,GARRETSON,SR,12.0,Akron,AKRN,5.53m,18-1&frac34;,5.83m,19-1&frac12;,Final,field,13,m,Men,Pole Vault,5.53,False,10.0,0.0
1,19,William,STAGGS,SR,439.0,Indiana State,INST,5.53m,18-1&frac34;,5.53m,18-1&frac34;,Final,field,13,m,Men,Pole Vault,5.53,False,10.0,0.0
1,5,Bryce,BARKDULL,FR,480.0,Kansas,KU,5.51m,18-1,5.51m,18-1,Final,field,13,m,Men,Pole Vault,5.51,False,12.0,0.0
1,6,Evan,PUCKETT,JR,993.0,Tennessee,TENN,5.51m,18-1,5.51m,18-1,Final,field,13,m,Men,Pole Vault,5.51,False,12.0,0.0
1,2,Sean,GRIBBLE,SO,1072.0,Texas Tech,TTU,5.51m,18-1,5.51m,18-1,Final,field,13,m,Men,Pole Vault,5.51,False,12.0,0.0
1,14,Kevin,O'SULLIVAN,JR,866.0,Rutgers,RUTG,5.51m,18-1,5.51m,18-1,Final,field,13,m,Men,Pole Vault,5.51,False,12.0,0.0
1,13,John,KENDRICKS,SO,779.0,Ole Miss,MISS,5.50m,18-&frac12;,5.50m,18-&frac12;,Final,field,13,m,Men,Pole Vault,5.5,False,16.0,0.0
1,15,Nikolai,VAN HUYSSTEEN,SR,365.0,Georgia,UGA,5.50m,18-&frac12;,5.50m,18-&frac12;,Final,field,13,m,Men,Pole Vault,5.5,False,16.0,0.0
1,7,Tre,YOUNG,SR,907.0,South Dakota,SDAK,5.50m,18-&frac12;,5.50m,18-&frac12;,Final,field,13,m,Men,Pole Vault,5.5,False,16.0,0.0
1,11,Jak,URLACHER,SR,615.0,Minnesota,MINN,5.47m,17-11&frac14;,5.51m,18-1,Final,field,13,m,Men,Pole Vault,5.47,False,19.0,0.0
1,8,Ricardo,MONTES DE OCA,FR,385.0,High Point,HPU,5.44m,17-10&frac14;,5.44m,17-10&frac14;,Final,field,13,m,Men,Pole Vault,5.44,False,20.0,0.0
1,17,Cody,JOHNSTON,SO,436.0,Illinois,ILL,5.42m,17-9&frac14;,5.60m,18-4&frac12;,Final,field,13,m,Men,Pole Vault,5.42,False,21.0,0.0
1,21,Colton,RHODES,JR,767.0,Oklahoma,OU,5.42m,17-9&frac14;,5.42m,17-9&frac12;,Final,field,13,m,Men,Pole Vault,5.42,False,21.0,0.0
1,1,Nico,MORALES,SR,865.0,Rutgers,RUTG,5.41m,17-9,5.41m,17-9,Final,field,13,m,Men,Pole Vault,5.41,False,23.0,0.0
1,3,Logan,KELLEY,JR,778.0,Ole Miss,MISS,5.33m,17-5&frac34;,5.33m,17-6,Final,field,13,m,Men,Pole Vault,5.33,False,24.0,0.0
2,12,Jason,SWARENS,SR,1229.0,Wisconsin,WISC,21.37m,70-1&frac12;,21.37m,70-1&frac12;,Finals,field,16,m,Men,Shot Put,21.37,False,1.0,10.0
2,9,Tarik,ROBINSON-O'HAGAN,JR,782.0,Ole Miss,MISS,20.85m,68-5,20.88m,68-6,Finals,field,16,m,Men,Shot Put,20.85,False,2.0,8.0
2,8,Zach,LANDA,SR,54.0,Arizona,ARIZ,20.64m,67-8&frac34;,20.64m,67-8&frac34;,Finals,field,16,m,Men,Shot Put,20.64,False,3.0,6.0
2,3,Christopher,LICATA,SR,901.0,South Carolina,SCAR,20.39m,66-10&frac34;,20.51m,67-3&frac12;,Finals,field,16,m,Men,Shot Put,20.39,False,4.0,5.0
2,6,Joseph,WHITE,SR,1230.0,Wisconsin,WISC,20.33m,66-8&frac12;,20.33m,66-8&frac12;,Finals,field,16,m,Men,Shot Put,20.33,False,5.0,4.0
2,2,Fred,MOUDANI LIKIBI,SR,213.0,Cincinnati,CINC,20.28m,66-6&frac12;,20.54m,67-4&frac34;,Finals,field,16,m,Men,Shot Put,20.28,False,6.0,3.0
1,1,Thomas,KITCHELL,SR,715.0,North Carolina,UNC,20.18m,66-2&frac12;,20.18m,66-2&frac12;,Finals,field,16,m,Men,Shot Put,20.18,False,7.0,2.0
2,4,Obiora,OKEKE,SR,237.0,Columbia,COLU,20.17m,66-2&frac14;,20.17m,66-2&frac14;,Finals,field,16,m,Men,Shot Put,20.17,False,8.0,1.0
1,2,Alexander,KOLESNIKOFF,SR,359.0,Georgia,UGA,20.09m,65-11,20.69m,67-10&frac34;,Finals,field,16,m,Men,Shot Put,20.09,False,9.0,0.0
1,5,Danny,BRYANT,SR,183.0,BYU,BYU,19.84m,65-1&frac14;,20.02m,65-8&frac14;,Finals,field,16,m,Men,Shot Put,19.84,False,10.0,0.0
2,10,Trevor,GUNZELL,JR,31.0,Alabama,BAMA,19.80m,64-11&frac12;,19.80m,64-11&frac12;,Finals,field,16,m,Men,Shot Put,19.8,False,11.0,0.0
2,11,Kobe,LAWRENCE,FR,808.0,Oregon,UO,19.64m,64-5&frac14;,19.64m,64-5&frac14;,Finals,field,16,m,Men,Shot Put,19.64,False,12.0,0.0
1,4,Jacob,COOKINHAM,FR,481.0,Kansas,KU,19.59m,64-3&frac14;,19.59m,64-3&frac14;,Finals,field,16,m,Men,Shot Put,19.59,False,13.0,0.0
2,5,Daniel,REYNOLDS,SR,1233.0,Wyoming,WYO,19.55m,64-1&frac34;,19.55m,64-1&frac34;,Finals,field,16,m,Men,Shot Put,19.55,False,14.0,0.0
1,10,Dylan,TARGGART,SR,903.0,South Carolina,SCAR,19.55m,64-1&frac34;,20.45m,67-1&frac14;,Finals,field,16,m,Men,Shot Put,19.55,False,14.0,0.0
1,9,Tucker,SMITH,JR,769.0,Oklahoma,OU,19.46m,63-10&frac14;,19.46m,63-10&frac14;,Finals,field,16,m,Men,Shot Put,19.46,False,16.0,0.0
2,1,Cam,JONES,SR,419.0,Iowa State,IAST,19.45m,63-9&frac34;,20.05m,65-9&frac12;,Finals,field,16,m,Men,Shot Put,19.45,False,17.0,0.0
1,7,Christopher,CRAWFORD,JR,27.0,Alabama,BAMA,19.42m,63-8&frac34;,19.42m,63-8&frac34;,Finals,field,16,m,Men,Shot Put,19.42,False,18.0,0.0
1,8,David (Trey),WILSON,SO,1079.0,Texas Tech,TTU,19.30m,63-4,19.64m,64-5&frac14;,Finals,field,16,m,Men,Shot Put,19.3,False,19.0,0.0
2,7,Joe,LICATA,JR,845.0,Princeton,PRIN,19.24m,63-1&frac12;,19.24m,63-1&frac12;,Finals,field,16,m,Men,Shot Put,19.24,False,20.0,0.0
1,12,Bryce,FOSTER,JR,482.0,Kansas,KU,19.20m,63-0,19.20m,63-0,Finals,field,16,m,Men,Shot Put,19.2,False,21.0,0.0
1,3,Maxwell,OTTERDAHL,SR,680.0,Nebraska,NEB,19.18m,62-11&frac14;,21.22m,69-7&frac12;,Finals,field,16,m,Men,Shot Put,19.18,False,22.0,0.0
1,6,Joshua,HUISMAN,FR,602.0,Michigan,MICH,18.95m,62-2&frac14;,18.95m,62-2&frac14;,Finals,field,16,m,Men,Shot Put,18.95,False,23.0,0.0
1,11,Sascha,SCHMIDT,JR,573.0,Memphis,MEMP,18.77m,61-7,19.39m,63-7&frac12;,Finals,field,16,m,Men,Shot Put,18.77,False,24.0,0.0
2,4,Brandon,GREEN JR,JR,765.0,Oklahoma,OU,16.94m,55-7,16.94m,55-7,Finals,field,47,m,Men,Triple Jump,16.94,False,1.0,10.0
1,10,Hakeem,FORD,SO,611.0,Minnesota,MINN,16.54m,54-3&frac14;,16.54m,54-3&frac14;,Finals,field,47,m,Men,Triple Jump,16.54,False,2.0,8.0
2,2,Selva,PRABHU,FR,526.0,Kansas State,KSST,16.49m,54-1&frac14;,16.49m,54-1&frac14;,Finals,field,47,m,Men,Triple Jump,16.49,False,3.0,6.0
2,7,Xavier,DRUMGOOLE,FR,932.0,Stanford,STAN,16.42m,53-10&frac12;,16.42m,53-10&frac12;,Finals,field,47,m,Men,Triple Jump,16.42,False,4.0,5.0
2,5,Theophilus,MUDZENGERERE,JR,902.0,South Carolina,SCAR,16.38m,53-9,16.38m,53-9,Finals,field,47,m,Men,Triple Jump,16.38,False,5.0,4.0
2,3,Kyvon,TATHAM,JR,297.0,Florida State,FSU,16.37m,53-8&frac12;,16.37m,53-8&frac12;,Finals,field,47,m,Men,Triple Jump,16.37,False,6.0,3.0
2,8,Kelsey,DANIEL,SR,1010.0,Texas,TEX,16.34m,53-7&frac12;,16.34m,53-7&frac12;,Finals,field,47,m,Men,Triple Jump,16.34,False,7.0,2.0
2,1,Luke,BROWN,JR,512.0,Kentucky,UK,16.33m,53-7,16.48m,54-1,Finals,field,47,m,Men,Triple Jump,16.33,False,8.0,1.0
2,11,Floyd,WHITAKER,SR,771.0,Oklahoma,OU,16.27m,53-4&frac12;,16.27m,53-4&frac12;,Finals,field,47,m,Men,Triple Jump,16.27,False,9.0,0.0
1,8,Stafon,ROACH,SO,1107.0,ULM,ULM,16.20m,53-1&frac34;,16.20m,53-1&frac34;,Finals,field,47,m,Men,Triple Jump,16.2,False,10.0,0.0
2,6,Jaren,HOLMES,SR,1128.0,USC,USC,16.18m,53-1,16.40m,53-9&frac34;,Finals,field,47,m,Men,Triple Jump,16.18,False,11.0,0.0
1,6,Abraham,JOHNSON,FR,273.0,Eastern Illinois,EIU,16.10m,52-10,16.10m,52-10,Finals,field,47,m,Men,Triple Jump,16.1,False,12.0,0.0
2,9,Alexandre,MALANDA,SR,492.0,Kent State,KENT,16.09m,52-9&frac12;,16.09m,52-9&frac12;,Finals,field,47,m,Men,Triple Jump,16.09,False,13.0,0.0
1,1,Chris,PREDDIE,JR,1054.0,Texas State,TXST,16.05m,52-8,16.05m,52-8,Finals,field,47,m,Men,Triple Jump,16.05,False,14.0,0.0
2,10,Anthony,WOODS,JR,15.0,Alabama State,ALST,16.04m,52-7&frac12;,16.04m,52-7&frac12;,Finals,field,47,m,Men,Triple Jump,16.04,False,15.0,0.0
1,12,Jeremy,NELSON,JR,536.0,Louisiana,ULL,16.01m,52-6&frac12;,16.12m,52-10&frac34;,Finals,field,47,m,Men,Triple Jump,16.01,False,16.0,0.0
1,4,Sir Jonathan,SIMS,JR,943.0,Tarleton State,TARL,15.99m,52-5&frac12;,15.99m,52-5&frac12;,Finals,field,47,m,Men,Triple Jump,15.99,False,17.0,0.0
2,12,Ledamian,ROWELL,SR,473.0,Jackson State,JKST,15.99m,52-5&frac12;,15.99m,52-5&frac12;,Finals,field,47,m,Men,Triple Jump,15.99,False,17.0,0.0
1,2,Xavier,PARTEE,SO,652.0,N. Carolina A&T,NCAT,15.97m,52-4&frac34;,15.97m,52-4&frac34;,Finals,field,47,m,Men,Triple Jump,15.97,False,19.0,0.0
1,11,Jaden,LIPPETT,FR,316.0,Florida,UF,15.94m,52-3&frac34;,15.94m,52-3&frac34;,Finals,field,47,m,Men,Triple Jump,15.94,False,20.0,0.0
1,3,Viktor,MOROZOV,JR,437.0,Illinois,ILL,15.94m,52-3&frac34;,15.94m,52-3&frac34;,Finals,field,47,m,Men,Triple Jump,15.94,False,20.0,0.0
1,9,Roman,KULESHOV,SR,547.0,Louisville,LOU,15.91m,52-2&frac12;,15.91m,52-2&frac12;,Finals,field,47,m,Men,Triple Jump,15.91,False,22.0,0.0
1,7,Safin,WILLS,SR,809.0,Oregon,UO,15.88m,52-1&frac14;,16.20m,53-1&frac34;,Finals,field,47,m,Men,Triple Jump,15.88,False,23.0,0.0
1,5,Ryan,JOHN,JR,229.0,Clemson,CLEM,15.88m,52-1&frac14;,15.88m,52-1&frac14;,Finals,field,47,m,Men,Triple Jump,15.88,False,23.0,0.0
1,8,Indya,MAYBERRY,FR,953.0,TCU,TCU,10.91,,10.91,,Prelims,track,21,f,Women,100 M,10.91,True,1.0,9.0
2,3,Tima,GODBLESS,SO,551.0,LSU,LSU,10.91,,10.91,,Prelims,track,21,f,Women,100 M,10.91,True,1.0,9.0
2,5,Leah,BERTRAND,SR,730.0,Ohio State,OHST,10.92,,10.92,,Prelims,track,21,f,Women,100 M,10.92,True,3.0,6.0
1,5,Shenese,WALKER,JR,290.0,Florida State,FSU,10.98,,10.98,,Prelims,track,21,f,Women,100 M,10.98,True,4.0,5.0
3,6,JaMeesia,FORD,SO,893.0,South Carolina,SCAR,11.00,,11.00,,Prelims,track,21,f,Women,100 M,11.0,True,5.0,3.0
3,5,Dajaz,DEFRAND,JR,1114.0,USC,USC,11.00,,10.94,,Prelims,track,21,f,Women,100 M,11.0,True,5.0,3.0
3,8,Kaila,JACKSON,JR,340.0,Georgia,UGA,11.00,,10.95,,Prelims,track,21,f,Women,100 M,11.0,True,5.0,3.0
1,3,Anthaya,CHARLTON,JR,302.0,Florida,UF,11.01,,11.01,,Prelims,track,21,f,Women,100 M,11.01,True,8.0,0.3333333333333333
